"Date","EURUSD.X.Adjusted"
2020-02-27,1.08858942985535
2020-02-28,1.09972286224365
2020-03-02,1.10513114929199
2020-03-03,1.11440479755402
2020-03-04,1.11806797981262
2020-03-05,1.11390829086304
2020-03-06,1.12238490581512
2020-03-09,1.13860201835632
2020-03-10,1.13979601860046
2020-03-11,1.13165056705475
2020-03-12,1.12615156173706
2020-03-13,1.11849319934845
2020-03-16,1.11553609371185
2020-03-17,1.11632061004639
2020-03-18,1.10155212879181
2020-03-19,1.09615468978882
2020-03-20,1.06573450565338
2020-03-23,1.06943869590759
2020-03-24,1.07646107673645
2020-03-25,1.08026361465454
2020-03-26,1.08895695209503
2020-03-27,1.10482585430145
2020-03-29,1.11390829086304
2020-03-30,1.10304665565491
2020-03-31,1.10265743732452
2020-04-01,1.09536218643188
2020-04-02,1.08473992347717
2020-04-05,1.08069550991058
2020-04-06,1.08038032054901
2020-04-07,1.08951449394226
2020-04-08,1.08636617660522
2020-04-09,1.09274089336395
2020-04-12,1.09326660633087
2020-04-13,1.09229934215546
2020-04-14,1.09853887557983
2020-04-15,1.09051012992859
2020-04-16,1.08584713935852
2020-04-19,1.08669662475586
2020-04-20,1.08648407459259
2020-04-21,1.08564674854279
2020-04-22,1.08096420764923
2020-04-23,1.07770228385925
2020-04-26,1.08236825466156
2020-04-27,1.08248543739319
2020-04-28,1.08365845680237
2020-04-29,1.08772504329681
2020-04-30,1.09454691410065
2020-05-03,1.09596252441406
2020-05-04,1.09042930603027
2020-05-05,1.08385813236237
2020-05-06,1.07985532283783
2020-05-07,1.08371710777283
2020-05-10,1.08395206928253
2020-05-11,1.08094084262848
2020-05-12,1.08468103408813
2020-05-13,1.08236825466156
2020-05-14,1.08069550991058
2020-05-17,1.08213400840759
2020-05-18,1.09151244163513
2020-05-19,1.09277677536011
2020-05-20,1.09829759597778
2020-05-21,1.09529030323029
2020-05-24,1.09078013896942
2020-05-25,1.09029972553253
2020-05-26,1.09817707538605
2020-05-27,1.10168552398682
2020-05-28,1.10791051387787
2020-05-31,1.11185240745544
2020-06-01,1.11259460449219
2020-06-02,1.11894369125366
2020-06-03,1.12359547615051
2020-06-04,1.1337867975235
2020-06-07,1.13195157051086
2020-06-08,1.13055670261383
2020-06-09,1.13322150707245
2020-06-10,1.13654446601868
2020-06-11,1.12880825996399
2020-06-14,1.12520110607147
2020-06-15,1.13377404212952
2020-06-16,1.12657010555267
2020-06-17,1.12429022789001
2020-06-18,1.12110006809235
2020-06-21,1.11775553226471
2020-06-22,1.12796795368195
2020-06-23,1.13123452663422
2020-06-24,1.12508726119995
2020-06-25,1.12220847606659
2020-06-28,1.12258648872375
2020-06-29,1.12472021579742
2020-06-30,1.12359547615051
2020-07-01,1.12513780593872
2020-07-02,1.12378489971161
2020-07-05,1.12472021579742
2020-07-06,1.13128566741943
2020-07-07,1.12752282619476
2020-07-08,1.13391542434692
2020-07-09,1.12879550457001
2020-07-12,1.1310042142868
2020-07-13,1.13454961776733
2020-07-14,1.14107048511505
2020-07-15,1.14171934127808
2020-07-16,1.13921165466309
2020-07-19,1.14429569244385
2020-07-20,1.14586913585663
2020-07-21,1.15340256690979
2020-07-22,1.1568717956543
2020-07-23,1.15960848331451
2020-07-26,1.16525673866272
2020-07-27,1.17692756652832
2020-07-28,1.171879529953
2020-07-29,1.1782865524292
2020-07-30,1.18722546100616
2020-08-02,1.17823100090027
2020-08-03,1.1763322353363
2020-08-04,1.18154430389404
2020-08-05,1.18728184700012
2020-08-06,1.18764841556549
2020-08-09,1.17827272415161
2020-08-10,1.17377781867981
2020-08-11,1.17365384101868
2020-08-12,1.17938017845154
2020-08-13,1.18165588378906
2020-08-16,1.18525540828705
2020-08-17,1.18764841556549
2020-08-18,1.19478595256805
2020-08-19,1.18435001373291
2020-08-20,1.1873664855957
2020-08-23,1.17980182170868
2020-08-24,1.17945384979248
2020-08-25,1.18350195884705
2020-08-26,1.18427288532257
2020-08-27,1.18196320533752
2020-08-30,1.19182407855988
2020-08-31,1.19390153884888
2020-09-01,1.19232141971588
2020-09-02,1.18473589420319
2020-09-03,1.18397843837738
2020-09-06,1.18344593048096
2020-09-07,1.18217277526855
2020-09-08,1.17702448368073
2020-09-09,1.18063759803772
2020-09-10,1.18243849277496
2020-09-13,1.18427288532257
2020-09-14,1.18700003623962
2020-09-15,1.18444120883942
2020-09-16,1.18034493923187
2020-09-17,1.18482005596161
2020-09-20,1.18455338478088
2020-09-21,1.1768000125885
2020-09-22,1.1708368062973
2020-09-23,1.16585445404053
2020-09-24,1.16732430458069
2020-09-27,1.16353487968445
2020-09-28,1.16788327693939
2020-09-29,1.17420506477356
2020-09-30,1.17260789871216
2020-10-01,1.17449462413788
2020-10-04,1.17204439640045
2020-10-05,1.17924535274506
2020-10-06,1.17376399040222
2020-10-07,1.17674744129181
2020-10-08,1.17670035362244
2020-10-11,1.18168389797211
2020-10-12,1.18161404132843
2020-10-13,1.17421889305115
2020-10-14,1.17439818382263
2020-10-15,1.17071342468262
2020-10-18,1.17155015468597
2020-10-19,1.17688596248627
2020-10-20,1.18298399448395
2020-10-21,1.18539595603943
2020-10-22,1.18150246143341
2020-10-26,1.18484807014465
2020-10-27,1.18094432353973
2020-10-28,1.17841148376465
2020-10-29,1.17486727237701
2020-10-30,1.16786956787109
2020-11-02,1.16421210765839
2020-11-03,1.16427993774414
2020-11-04,1.17622148990631
2020-11-05,1.17326819896698
2020-11-06,1.18175375461578
2020-11-09,1.18930101394653
2020-11-10,1.18273210525513
2020-11-11,1.18187940120697
2020-11-12,1.17802977561951
2020-11-13,1.18033933639526
2020-11-16,1.18452537059784
2020-11-17,1.18594419956207
2020-11-18,1.18636631965637
2020-11-19,1.18476390838623
2020-11-20,1.186647772789
2020-11-23,1.186647772789
2020-11-24,1.18427288532257
2020-11-25,1.19005119800568
2020-11-26,1.19200026988983
2020-11-27,1.19159972667694
2020-11-30,1.19714605808258
2020-12-01,1.19381606578827
2020-12-02,1.20743787288666
2020-12-03,1.21146035194397
2020-12-04,1.21456503868103
2020-12-07,1.21213591098785
2020-12-08,1.21131360530853
2020-12-09,1.21109366416931
2020-12-10,1.20787537097931
2020-12-11,1.21442937850952
2020-12-14,1.21334040164948
2020-12-15,1.21488964557648
2020-12-16,1.2154301404953
2020-12-17,1.21995854377747
2020-12-18,1.2262716293335
2020-12-21,1.22161281108856
2020-12-22,1.22369062900543
2020-12-23,1.21866512298584
2020-12-24,1.21914052963257
2020-12-25,1.21847200393677
2020-12-28,1.22050952911377
2020-12-29,1.22234451770782
2020-12-30,1.2252950668335
2020-12-31,1.2299896478653
2021-01-01,1.21802687644958
2021-01-04,1.22506976127625
2021-01-05,1.22515988349915
2021-01-06,1.23002743721008
2021-01-07,1.23411083221436
2021-01-08,1.22714447975159
2021-01-11,1.21862053871155
2021-01-12,1.2160701751709
2021-01-13,1.22088944911957
2021-01-14,1.21624910831451
2021-01-15,1.21512591838837
2021-01-18,1.20681130886078
2021-01-19,1.2077294588089
2021-01-20,1.21388685703278
2021-01-21,1.21156311035156
2021-01-22,1.21662938594818
2021-01-25,1.21694469451904
2021-01-26,1.21462404727936
2021-01-27,1.21629929542542
2021-01-28,1.21050727367401
2021-01-29,1.21200370788574
2021-02-01,1.21238577365875
2021-02-02,1.20686948299408
2021-02-03,1.20390546321869
2021-02-04,1.20423889160156
2021-02-05,1.19667315483093
2021-02-08,1.2048773765564
2021-02-09,1.20535957813263
2021-02-10,1.21199929714203
2021-02-11,1.21212124824524
2021-02-12,1.21315062046051
2021-02-15,1.21220934391022
2021-02-16,1.21321964263916
2021-02-17,1.20924830436707
2021-02-18,1.20480048656464
2021-02-19,1.2091897726059
2021-02-22,1.21263563632965
2021-02-23,1.21667969226837
2021-02-24,1.2152144908905
2021-02-25,1.21713721752167
2021-02-26,1.21604204177856
2021-03-01,1.20895600318909
2021-03-02,1.20510959625244
2021-03-03,1.20854675769806
2021-03-04,1.20506608486176
2021-03-05,1.19677352905273
2021-03-08,1.19256317615509
2021-03-09,1.18517112731934
2021-03-10,1.18979060649872
2021-03-11,1.19260585308075
2021-03-12,1.1986095905304
2021-03-15,1.19500005245209
2021-03-16,1.19257736206055
2021-03-17,1.19016456604004
2021-03-18,1.19827926158905
2021-03-19,1.19182407855988
2021-03-22,1.18831169605255
2021-03-23,1.19330310821533
2021-03-24,1.18402051925659
2021-03-25,1.18130695819855
2021-03-26,1.17766213417053
2021-03-28,1.17880046367645
2021-03-29,1.17710065841675
2021-03-30,1.17236042022705
2021-03-31,1.17288303375244
2021-04-01,1.17799496650696
2021-04-04,1.17681670188904
2021-04-05,1.18189346790314
2021-04-06,1.18742287158966
2021-04-07,1.1873664855957
2021-04-08,1.19156849384308
2021-04-11,1.19005119800568
2021-04-12,1.19146907329559
2021-04-13,1.19541430473328
2021-04-14,1.1986095905304
2021-04-15,1.19717466831207
2021-04-18,1.19694542884827
2021-04-19,1.20452904701233
2021-04-20,1.20323920249939
2021-04-21,1.20377504825592
2021-04-22,1.2014753818512
2021-04-25,1.20898520946503
2021-04-26,1.20816719532013
2021-04-27,1.20903050899506
2021-04-28,1.2135922908783
2021-04-29,1.2127091884613
2021-05-02,1.20277607440948
2021-05-03,1.20612716674805
2021-05-04,1.20150434970856
2021-05-05,1.20079731941223
2021-05-06,1.20685493946075
2021-05-09,1.21710765361786
2021-05-10,1.21409320831299
2021-05-11,1.21445000171661
2021-05-12,1.20785057544708
2021-05-13,1.2077294588089
2021-05-16,1.21503734588623
2021-05-17,1.21568727493286
2021-05-18,1.22239971160889
2021-05-19,1.21728539466858
2021-05-20,1.2225387096405
2021-05-23,1.21832358837128
2021-05-24,1.22146356105804
2021-05-25,1.22490930557251
2021-05-26,1.21925950050354
2021-05-27,1.21931886672974
2021-05-30,1.21900677680969
2021-05-31,1.22328650951385
2021-06-01,1.22177696228027
2021-06-02,1.22098624706268
2021-06-03,1.21330070495605
2021-06-06,1.21684110164642
2021-06-07,1.21936345100403
2021-06-08,1.21728539466858
2021-06-09,1.21820044517517
2021-06-10,1.21725583076477
2021-06-13,1.21102035045624
2021-06-14,1.21222400665283
2021-06-15,1.2127091884613
2021-06-16,1.19955861568451
2021-06-17,1.19134140014648
2021-06-20,1.1873664855957
2021-06-21,1.19125616550446
2021-06-22,1.19367349147797
2021-06-23,1.19331741333008
2021-06-24,1.19303274154663
2021-06-27,1.19421529769897
2021-06-28,1.19289040565491
2021-06-29,1.19019281864166
2021-06-30,1.18567705154419
2021-07-01,1.18462359905243
2021-07-04,1.18562078475952
2021-07-05,1.18638038635254
2021-07-06,1.18245232105255
2021-07-07,1.17933988571167
2021-07-08,1.18480038642883
2021-07-11,1.18729591369629
2021-07-12,1.18652105331421
2021-07-13,1.17753732204437
2021-07-14,1.18333387374878
2021-07-15,1.18118143081665
2021-07-18,1.18140053749084
2021-07-19,1.17938435077667
2021-07-20,1.17841148376465
2021-07-21,1.17927300930023
2021-07-22,1.17727386951447
2021-07-25,1.17734324932098
2021-07-26,1.1807769536972
2021-07-27,1.1823126077652
2021-07-28,1.18459558486938
2021-07-29,1.18929970264435
2021-08-01,1.18670415878296
2021-08-02,1.18746507167816
2021-08-03,1.18694365024567
2021-08-04,1.18374013900757
2021-08-05,1.1835720539093
2021-08-08,1.17495000362396
2021-08-09,1.17384672164917
2021-08-10,1.17233300209045
2021-08-11,1.17418992519379
2021-08-12,1.1736261844635
2021-08-15,1.17946779727936
2021-08-16,1.17799496650696
2021-08-17,1.17097389698029
2021-08-18,1.17032980918884
2021-08-19,1.16765952110291
2021-08-22,1.16975486278534
2021-08-23,1.17445337772369
2021-08-24,1.17530918121338
2021-08-25,1.17744016647339
2021-08-26,1.17564070224762
2021-08-29,1.17990064620972
2021-08-30,1.17969048023224
2021-08-31,1.181028008461
2021-09-01,1.18409061431885
2021-09-02,1.18764841556549
2021-09-05,1.18859422206879
2021-09-06,1.18750739097595
2021-09-07,1.1843569278717
2021-09-08,1.18191015720367
2021-09-09,1.18259227275848
2021-09-12,1.18119537830353
2021-09-13,1.18119537830353
2021-09-14,1.18049812316895
2021-09-15,1.18199956417084
2021-09-16,1.17674744129181
2021-09-19,1.1729930639267
2021-09-20,1.17302048206329
2021-09-21,1.17229163646698
2021-09-22,1.16877043247223
2021-09-23,1.17402589321136
2021-09-26,1.17230546474457
2021-09-27,1.16967952251434
2021-09-28,1.1686338186264
2021-09-29,1.16016018390656
2021-09-30,1.15744757652283
2021-10-03,1.16072571277618
2021-10-04,1.16184496879578
2021-10-05,1.15960848331451
2021-10-06,1.15553498268127
2021-10-07,1.15597581863403
2021-10-10,1.15660417079926
2021-10-11,1.15537476539612
2021-10-12,1.15340256690979
2021-10-13,1.15995824337006
2021-10-14,1.15915155410767
2021-10-17,1.15970265865326
2021-10-18,1.16138625144958
2021-10-19,1.16319644451141
2021-10-20,1.16550123691559
2021-10-21,1.16253387928009
2021-10-24,1.1640088558197
2021-10-25,1.1611704826355
2021-10-26,1.15982365608215
2021-10-27,1.16001200675964
2021-10-28,1.16836082935333
2021-11-01,1.15566849708557
2021-11-02,1.15995824337006
2021-11-03,1.15794348716736
2021-11-04,1.16157507896423
2021-11-05,1.15553498268127
2021-11-08,1.15688514709473
2021-11-09,1.15915155410767
2021-11-10,1.15955471992493
2021-11-11,1.14859354496002
2021-11-12,1.14508187770844
2021-11-15,1.14416480064392
2021-11-16,1.13664782047272
2021-11-17,1.13211822509766
2021-11-18,1.13211822509766
2021-11-19,1.13684153556824
2021-11-22,1.1275737285614
2021-11-23,1.12421452999115
2021-11-24,1.12449264526367
2021-11-25,1.12029755115509
2021-11-26,1.12096309661865
2021-11-29,1.12931823730469
2021-11-30,1.12934374809265
2021-12-01,1.13302898406982
2021-12-02,1.13195157051086
2021-12-03,1.13062059879303
2021-12-06,1.13047993183136
2021-12-07,1.12866818904877
2021-12-08,1.12765002250671
2021-12-09,1.13455867767334
2021-12-10,1.12933099269867
2021-12-13,1.131183385849
2021-12-14,1.12854075431824
2021-12-15,1.12612617015839
2021-12-16,1.12907588481903
2021-12-17,1.13341414928436
2021-12-20,1.12435352802277
2021-12-21,1.1277517080307
2021-12-22,1.12875735759735
2021-12-23,1.13288772106171
2021-12-24,1.13273370265961
2021-12-27,1.13242590427399
2021-12-28,1.13300323486328
2021-12-29,1.1314777135849
2021-12-30,1.13601505756378
2021-12-31,1.13250279426575
2022-01-03,1.13734591007233
2022-01-04,1.13022446632385
2022-01-05,1.12836253643036
2022-01-06,1.13134968280792
2022-01-07,1.12968814373016
2022-01-10,1.13539600372314
2022-01-11,1.13304173946381
2022-01-12,1.13664782047272
2022-01-13,1.14416480064392
2022-01-14,1.14571154117584
2022-01-17,1.14107048511505
2022-01-18,1.14105749130249
2022-01-19,1.13296473026276
2022-01-20,1.13433992862701
2022-01-21,1.13137531280518
2022-01-24,1.13414692878723
2022-01-25,1.13241302967072
2022-01-26,1.1304544210434
2022-01-27,1.12435352802277
2022-01-28,1.11470293998718
2022-01-31,1.11523747444153
2022-02-01,1.12296462059021
2022-02-02,1.12739562988281
2022-02-03,1.1299946308136
2022-02-04,1.14357590675354
2022-02-07,1.14551472663879
2022-02-08,1.14429569244385
2022-02-09,1.14212620258331
2022-02-10,1.14215219020844
2022-02-11,1.14155256748199
2022-02-14,1.13650572299957
2022-02-15,1.1306334733963
2022-02-16,1.13567960262299
2022-02-17,1.13752698898315
2022-02-18,1.13664782047272
2022-02-21,1.13172101974487
2022-02-22,1.13096582889557
2022-02-23,1.13291335105896
2022-02-24,1.13056945800781
2022-02-25,1.11906898021698
2022-02-28,1.11810541152954
2022-03-01,1.12159180641174
2022-03-02,1.11327588558197
2022-03-03,1.1112345457077
2022-03-04,1.10668444633484
2022-03-07,1.08745300769806
2022-03-08,1.08653128147125
2022-03-09,1.0898232460022
2022-03-10,1.10738289356232
2022-03-11,1.10139441490173
2022-03-14,1.09320676326752
2022-03-15,1.09431934356689
2022-03-16,1.0969363451004
2022-03-17,1.10219550132751
2022-03-18,1.10995185375214
2022-03-21,1.10431349277496
2022-03-22,1.10172200202942
2022-03-23,1.10297358036041
2022-03-24,1.10063064098358
2022-03-25,1.1009578704834
2022-03-27,1.09818911552429
2022-03-28,1.09938430786133
2022-03-29,1.10915160179138
2022-03-30,1.1161835193634
2022-03-31,1.10723578929901
2022-04-03,1.10472822189331
2022-04-04,1.09758639335632
2022-04-05,1.09064328670502
2022-04-06,1.0898232460022
2022-04-07,1.08648407459259
2022-04-10,1.08849465847015
2022-04-11,1.0877959728241
2022-04-12,1.08261430263519
2022-04-13,1.08965694904327
2022-04-14,1.08209884166718
2022-04-17,1.08152544498444
2022-04-18,1.07817876338959
2022-04-19,1.0794472694397
2022-04-20,1.08498704433441
2022-04-21,1.08351755142212
2022-04-24,1.08110451698303
2022-04-25,1.07142090797424
2022-04-26,1.06436192989349
2022-04-27,1.05550920963287
2022-04-28,1.05042016506195
2022-05-01,1.05359649658203
2022-05-02,1.05090582370758
2022-05-03,1.05285322666168
2022-05-04,1.06224775314331
2022-05-05,1.05397403240204
2022-05-08,1.0532191991806
2022-05-09,1.05657982826233
2022-05-10,1.0532968044281
2022-05-11,1.05124831199646
2022-05-12,1.0379581451416
2022-05-15,1.04006326198578
2022-05-16,1.04389584064484
2022-05-17,1.0547856092453
2022-05-18,1.04727399349213
2022-05-19,1.05789875984192
2022-05-22,1.05698192119598
2022-05-23,1.06820487976074
2022-05-24,1.07365250587463
2022-05-25,1.06866145133972
2022-05-26,1.07329535484314
2022-05-29,1.07314562797546
2022-05-30,1.07735395431519
2022-05-31,1.07341051101685
2022-06-01,1.06541657447815
2022-06-02,1.07510697841644
2022-06-05,1.07260465621948
2022-06-06,1.06914138793945
2022-06-07,1.06986200809479
2022-06-08,1.07176542282104
2022-06-09,1.06192052364349
2022-06-12,1.04899871349335
2022-06-13,1.04151475429535
2022-06-14,1.04405927658081
2022-06-15,1.04562044143677
2022-06-16,1.05468547344208
2022-06-19,1.04914176464081
2022-06-20,1.05207788944244
2022-06-21,1.05326354503632
2022-06-22,1.0564124584198
2022-06-23,1.05201148986816
2022-06-26,1.05661332607269
2022-06-27,1.05808913707733
2022-06-28,1.05235457420349
2022-06-29,1.04465913772583
2022-06-30,1.04776775836945
2022-07-03,1.04339480400085
2022-07-04,1.04331862926483
2022-07-05,1.02576732635498
2022-07-06,1.01864111423492
2022-07-07,1.01698362827301
2022-07-10,1.01661145687103
2022-07-11,1.00475251674652
2022-07-12,1.00331091880798
2022-07-13,1.00327062606812
2022-07-14,1.00256657600403
2022-07-17,1.00963187217712
2022-07-18,1.01451778411865
2022-07-19,1.02313303947449
2022-07-20,1.01827812194824
2022-07-21,1.02210819721222
2022-07-24,1.02002310752869
2022-07-25,1.02249491214752
