Date,Adjusted
2023-07-06,1.0889
2023-07-07,1.0967
2023-07-10,1.10004
2023-07-11,1.10074
2023-07-12,1.11295
2023-07-13,1.12252
2023-07-14,1.12261
2023-07-17,1.12375
2023-07-18,1.12292
2023-07-19,1.12007
2023-07-20,1.11351
2023-07-21,1.11254
2023-07-24,1.10649
2023-07-25,1.1058
2023-07-26,1.1087
2023-07-27,1.09775
2023-07-28,1.1023
2023-07-31,1.09985
2023-08-01,1.10187
2023-08-02,1.09391
2023-08-03,1.09495
2023-08-04,1.10074
2023-08-07,1.10041
2023-08-08,1.09552
2023-08-09,1.09768
2023-08-10,1.09839
2023-08-11,1.09467
2023-08-14,1.09059
2023-08-15,1.09046
2023-08-16,1.08821
2023-08-17,1.08716
2023-08-18,1.08726
2023-08-21,1.08966
2023-08-22,1.08454
2023-08-23,1.08626
2023-08-24,1.08129
2023-08-25,1.08026
2023-08-28,1.08195
2023-08-29,1.08792
2023-08-30,1.09257
2023-08-31,1.08423
2023-09-01,1.07747
2023-09-04,1.07948
2023-09-05,1.07231
2023-09-06,1.07247
2023-09-07,1.06978
2023-09-08,1.06995
2023-09-11,1.07505
2023-09-12,1.07599
2023-09-13,1.07301
2023-09-14,1.0643
2023-09-15,1.06597
2023-09-18,1.06925
2023-09-19,1.06799
2023-09-20,1.06637
2023-09-21,1.0659
2023-09-22,1.06442
2023-09-25,1.05923
2023-09-26,1.05711
2023-09-27,1.05061
2023-09-28,1.05652
2023-09-29,1.05727
2023-10-02,1.04793
2023-10-03,1.04654
2023-10-04,1.05063
2023-10-05,1.05485
2023-10-06,1.05895
2023-10-09,1.05663
2023-10-10,1.06053
2023-10-11,1.06201
2023-10-12,1.0531
2023-10-13,1.05135
2023-10-16,1.05593
2023-10-17,1.05786
2023-10-18,1.05362
2023-10-19,1.05825
2023-10-20,1.05924
2023-10-23,1.06683
2023-10-24,1.05925
2023-10-25,1.05677
2023-10-26,1.05613
2023-10-27,1.05706
2023-10-30,1.06121
2023-10-31,1.05794
2023-11-01,1.05784
2023-11-02,1.06174
2023-11-03,1.07316
2023-11-06,1.07215
2023-11-07,1.06988
2023-11-08,1.0708
2023-11-09,1.06699
2023-11-10,1.06851
2023-11-13,1.06994
2023-11-14,1.08747
2023-11-15,1.08496
2023-11-16,1.08536
2023-11-17,1.09083
2023-11-20,1.09418
2023-11-21,1.09113
2023-11-22,1.08866
2023-11-23,1.09066
2023-11-24,1.09448
2023-11-27,1.09545
2023-11-28,1.09938
2023-11-29,1.0972
2023-11-30,1.08918
2023-12-01,1.08795
2023-12-04,1.08352
2023-12-05,1.07976
2023-12-06,1.07683
2023-12-07,1.07934
2023-12-08,1.07636
2023-12-11,1.07648
2023-12-12,1.07962
2023-12-13,1.08779
2023-12-14,1.09922
2023-12-15,1.08946
2023-12-18,1.09226
2023-12-19,1.09837
2023-12-20,1.09436
2023-12-21,1.10081
2023-12-22,1.10127
2023-12-26,1.10415
2023-12-27,1.1106
2023-12-28,1.10623
2023-12-29,1.1041
